EXPOCODE,cruise,date,year,month,StationID,BottleID,LATITUDE,LONGITUDE,depth,Temperature,Salinity,NO3_plus_NO2,SRP,DOP,DOP_flag,region,method,reference
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-23.451,-35.751,30,-9999,-9999,-9999,-9999,0.18,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-23.451,-35.751,60,-9999,-9999,-9999,-9999,0.16,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-23.451,-35.751,70,-9999,-9999,-9999,-9999,0.15,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-23.451,-35.751,85,-9999,-9999,-9999,-9999,0.12,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-23.451,-35.751,100,-9999,-9999,-9999,-9999,0.15,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-23.451,-35.751,110,-9999,-9999,-9999,-9999,0.15,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-23.451,-35.751,120,-9999,-9999,-9999,-9999,0.16,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-23.451,-35.751,150,-9999,-9999,-9999,-9999,0.13,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-23.451,-35.751,200,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-23.451,-35.751,800,-9999,-9999,-9999,-9999,0.03,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,5,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,10,-9999,-9999,-9999,-9999,0.13,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,30,-9999,-9999,-9999,-9999,0.09,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,60,-9999,-9999,-9999,-9999,0.09,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,75,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,90,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,105,-9999,-9999,-9999,-9999,0.11,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,120,-9999,-9999,-9999,-9999,0.02,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,140,-9999,-9999,-9999,-9999,0.09,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,150,-9999,-9999,-9999,-9999,0.05,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,175,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,200,-9999,-9999,-9999,-9999,0.04,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,400,-9999,-9999,-9999,-9999,0.06,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-24.268,-36.346,600,-9999,-9999,-9999,-9999,0.07,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-26.002,-38.171,25,-9999,-9999,-9999,-9999,0.01,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-26.002,-38.171,60,-9999,-9999,-9999,-9999,0.03,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-26.002,-38.171,115,-9999,-9999,-9999,-9999,0.03,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-26.002,-38.171,125,-9999,-9999,-9999,-9999,0.02,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-26.002,-38.171,135,-9999,-9999,-9999,-9999,0.07,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-26.002,-38.171,150,-9999,-9999,-9999,-9999,0.01,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-26.002,-38.171,400,-9999,-9999,-9999,-9999,0.02,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,5,-9999,-9999,-9999,-9999,0.04,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,35,-9999,-9999,-9999,-9999,0.1,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,50,-9999,-9999,-9999,-9999,0.05,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,75,-9999,-9999,-9999,-9999,0.07,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,90,-9999,-9999,-9999,-9999,0.04,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,105,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,120,-9999,-9999,-9999,-9999,0.11,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,130,-9999,-9999,-9999,-9999,0.02,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,140,-9999,-9999,-9999,-9999,0.06,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,150,-9999,-9999,-9999,-9999,0.01,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,250,-9999,-9999,-9999,-9999,0.05,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,600,-9999,-9999,-9999,-9999,0.03,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-28.087,-40.143,800,-9999,-9999,-9999,-9999,0.01,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-30.577,-42.543,5,-9999,-9999,-9999,-9999,0.02,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-30.577,-42.543,10,-9999,-9999,-9999,-9999,0.02,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-30.577,-42.543,30,-9999,-9999,-9999,-9999,0.1,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-30.577,-42.543,60,-9999,-9999,-9999,-9999,0.06,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-30.577,-42.543,90,-9999,-9999,-9999,-9999,0.05,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-30.577,-42.543,110,-9999,-9999,-9999,-9999,0.07,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Pulse-26 cruise,-9999,1995,6,-9999,-9999,34.833,-123,25,-9999,-9999,-9999,-9999,0.23,2,North Pacific,ash/hydrolysis,Loh; A. N.; & Bauer; J. E. (2000). Distribution; partitioning and fluxes of dissolved and particulate organic C; N and P in the eastern North Pacific and Southern Oceans. Deep Sea Research Part I: Oceanographic Research Papers; 47(12); 2287-2316.; https://doi.org/10.1016/S0967-0637(00)00027-3
-9999,Pulse-26 cruise,-9999,1995,6,-9999,-9999,34.833,-123,85,-9999,-9999,-9999,-9999,0.23,2,North Pacific,ash/hydrolysis,Loh; A. N.; & Bauer; J. E. (2000). Distribution; partitioning and fluxes of dissolved and particulate organic C; N and P in the eastern North Pacific and Southern Oceans. Deep Sea Research Part I: Oceanographic Research Papers; 47(12); 2287-2316.; https://doi.org/10.1016/S0967-0637(00)00027-3
-9999,Pulse-26 cruise,-9999,1995,6,-9999,-9999,34.833,-123,1282,-9999,-9999,-9999,-9999,0.09,2,North Pacific,ash/hydrolysis,Loh; A. N.; & Bauer; J. E. (2000). Distribution; partitioning and fluxes of dissolved and particulate organic C; N and P in the eastern North Pacific and Southern Oceans. Deep Sea Research Part I: Oceanographic Research Papers; 47(12); 2287-2316.; https://doi.org/10.1016/S0967-0637(00)00027-3
-9999,Pulse-26 cruise,-9999,1995,6,-9999,-9999,34.833,-123,1600,-9999,-9999,-9999,-9999,0.09,2,North Pacific,ash/hydrolysis,Loh; A. N.; & Bauer; J. E. (2000). Distribution; partitioning and fluxes of dissolved and particulate organic C; N and P in the eastern North Pacific and Southern Oceans. Deep Sea Research Part I: Oceanographic Research Papers; 47(12); 2287-2316.; https://doi.org/10.1016/S0967-0637(00)00027-3
-9999,Pulse-26 cruise,-9999,1995,6,-9999,-9999,34.833,-123,2515,-9999,-9999,-9999,-9999,0.07,2,North Pacific,ash/hydrolysis,Loh; A. N.; & Bauer; J. E. (2000). Distribution; partitioning and fluxes of dissolved and particulate organic C; N and P in the eastern North Pacific and Southern Oceans. Deep Sea Research Part I: Oceanographic Research Papers; 47(12); 2287-2316.; https://doi.org/10.1016/S0967-0637(00)00027-3
-9999,Pulse-26 cruise,-9999,1995,6,-9999,-9999,34.833,-123,3466,-9999,-9999,-9999,-9999,0.08,2,North Pacific,ash/hydrolysis,Loh; A. N.; & Bauer; J. E. (2000). Distribution; partitioning and fluxes of dissolved and particulate organic C; N and P in the eastern North Pacific and Southern Oceans. Deep Sea Research Part I: Oceanographic Research Papers; 47(12); 2287-2316.; https://doi.org/10.1016/S0967-0637(00)00027-3
-9999,Pulse-26 cruise,-9999,1995,6,-9999,-9999,35.45,-122.35,22,-9999,-9999,-9999,-9999,0.23,2,North Pacific,ash/hydrolysis,Loh; A. N.; & Bauer; J. E. (2000). Distribution; partitioning and fluxes of dissolved and particulate organic C; N and P in the eastern North Pacific and Southern Oceans. Deep Sea Research Part I: Oceanographic Research Papers; 47(12); 2287-2316.; https://doi.org/10.1016/S0967-0637(00)00027-3
-9999,Pulse-26 cruise,-9999,1995,6,-9999,-9999,35.45,-122.35,189,-9999,-9999,-9999,-9999,0.13,2,North Pacific,ash/hydrolysis,Loh; A. N.; & Bauer; J. E. (2000). Distribution; partitioning and fluxes of dissolved and particulate organic C; N and P in the eastern North Pacific and Southern Oceans. Deep Sea Research Part I: Oceanographic Research Papers; 47(12); 2287-2316.; https://doi.org/10.1016/S0967-0637(00)00027-3
